class,cap-shape,cap-color,bruises?,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,habitat
p,x,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,b,n,f,c,b,n,e,?,o,o,p,n,o,p,n,l
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,b,y,e,c,c,c,p,w,n,n,w,d
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,d
e,k,n,f,c,b,y,e,?,o,o,p,o,o,p,o,l
p,f,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
e,k,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,k,n,f,c,b,y,e,?,o,o,p,o,o,p,o,l
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
e,x,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,k,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,k,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,k,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,x,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,b,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,f,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,f,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,x,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,k,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,f,g,t,c,b,w,e,b,w,w,p,w,t,p,w,p
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,x,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
e,k,n,f,c,b,y,e,?,o,o,p,n,o,p,b,l
e,x,n,f,c,b,n,e,?,o,o,p,o,o,p,n,l
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,x,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,x,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
e,k,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,k,n,f,c,b,o,e,?,o,o,p,n,o,p,n,l
p,k,c,f,c,b,w,e,c,c,c,p,w,n,n,w,d
e,x,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,x,n,f,c,b,n,e,?,o,o,p,o,o,p,o,l
e,x,n,f,c,b,y,e,?,o,o,p,o,o,p,b,l
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
e,k,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,f,n,f,c,b,o,e,?,o,o,p,o,o,p,n,l
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,f,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,f,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,k,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,b,n,f,c,b,y,e,?,o,o,p,n,o,p,y,l
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,x,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
e,b,n,f,c,b,o,e,?,o,o,p,n,o,p,o,l
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,x,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,x,p,t,c,b,w,e,b,w,w,p,w,t,p,w,p
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,x,n,f,c,b,w,e,c,c,c,p,w,n,n,w,d
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,f,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,f,c,t,c,b,w,e,b,w,w,p,w,t,p,w,p
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,x,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,x,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,f,n,f,c,b,y,e,?,o,o,p,n,o,p,n,l
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,d
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,x,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,x,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,b,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,f,n,f,c,b,n,e,?,o,o,p,n,o,p,n,l
p,f,n,f,c,b,w,e,c,c,c,p,w,n,n,w,d
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,f,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,x,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,x,c,f,c,b,y,e,c,c,c,p,w,n,n,w,d
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
e,b,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,x,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
e,b,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,b,w,e,c,c,c,p,w,n,n,w,d
p,f,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,l
e,x,g,t,c,b,w,e,b,w,w,p,w,t,p,w,p
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
e,k,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,x,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,k,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,f,n,f,c,b,n,e,?,o,o,p,n,o,p,y,l
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
e,b,n,f,c,b,o,e,?,o,o,p,o,o,p,b,l
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,n,f,c,b,n,e,?,o,o,p,o,o,p,n,l
e,x,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,b,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
e,b,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,x,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,f,c,f,c,b,w,e,c,c,c,p,w,n,n,w,d
p,f,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,f,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,k,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,x,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
e,b,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,x,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,b,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,x,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,f,n,f,c,b,y,e,c,c,c,p,w,n,n,w,d
e,b,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,x,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,b,n,f,c,b,y,e,?,o,o,p,o,o,p,y,l
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,f,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
e,x,n,f,c,b,n,e,?,o,o,p,n,o,p,b,l
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,f,c,t,c,b,w,e,b,w,w,p,w,t,p,w,p
e,f,n,f,c,b,n,e,?,o,o,p,n,o,p,n,l
e,b,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
e,b,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,x,n,f,c,b,o,e,?,o,o,p,o,o,p,y,l
p,x,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,x,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
p,f,e,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,k,n,f,c,b,w,e,b,n,n,p,w,t,p,w,d
p,f,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,f,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,d
e,k,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
e,b,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
e,x,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,k,n,f,c,b,y,e,?,o,o,p,o,o,p,y,l
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,x,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,x,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,x,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,f,n,f,c,b,y,e,?,o,o,p,o,o,p,y,l
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,x,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
e,x,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
e,f,n,f,c,b,n,e,?,o,o,p,o,o,p,y,l
e,k,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,b,y,e,c,c,c,p,w,n,n,w,d
e,b,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
e,b,n,f,c,b,o,e,?,o,o,p,n,o,p,b,l
e,b,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,k,n,f,c,b,n,e,?,o,o,p,o,o,p,y,l
e,b,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,f,n,f,c,b,n,e,?,o,o,p,n,o,p,o,l
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,b,n,f,c,b,y,e,?,o,o,p,o,o,p,y,l
e,k,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,b,n,f,c,b,o,e,?,o,o,p,o,o,p,o,l
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,f,n,f,c,b,n,e,?,o,o,p,o,o,p,n,l
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,x,n,f,c,b,o,e,?,o,o,p,o,o,p,o,l
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
e,k,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,x,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,p,p,p,w,o,e,w,d
e,x,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,f,n,f,c,b,w,e,c,c,c,p,w,n,n,w,d
e,b,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,p,p,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,k,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
e,k,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
e,b,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
e,x,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,b,n,f,c,b,n,e,?,o,o,p,o,o,p,n,l
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,x,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,x,e,f,c,b,y,e,c,c,c,p,w,n,n,w,d
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,k,n,f,c,b,o,e,?,o,o,p,n,o,p,b,l
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
e,f,n,f,c,b,w,e,b,n,n,p,w,t,p,w,d
e,k,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,y,f,w,n,y,e,c,y,y,p,y,o,e,w,l
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,b,n,f,c,b,o,e,?,o,o,p,n,o,p,n,l
e,x,g,t,c,b,w,e,b,w,w,p,w,t,p,w,p
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,l
e,b,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,f,n,f,c,b,n,e,?,o,o,p,o,o,p,o,l
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,x,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,l
e,x,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
e,x,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,b,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,x,n,f,c,b,y,e,c,c,c,p,w,n,n,w,d
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,f,n,f,c,b,o,e,?,o,o,p,n,o,p,y,l
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,f,n,f,c,b,y,e,?,o,o,p,n,o,p,y,l
e,b,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,b,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,d
e,b,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,b,w,e,c,c,c,p,w,n,n,w,d
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,f,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,x,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
p,k,c,f,c,b,y,e,c,c,c,p,w,n,n,w,d
p,k,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,k,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,b,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,f,e,f,c,n,b,t,?,w,w,p,w,o,e,w,d
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,l
e,k,n,f,c,b,n,e,?,o,o,p,n,o,p,y,l
e,f,p,t,c,b,w,e,b,w,w,p,w,t,p,w,p
e,b,w,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,f,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,e,f,c,n,b,t,?,p,p,p,w,o,e,w,l
e,k,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,w,f,w,b,p,e,?,w,w,p,w,t,p,w,g
e,x,c,t,c,b,w,e,b,w,w,p,w,t,p,w,p
e,k,g,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,w,p,p,w,o,e,w,p
e,k,n,f,c,b,o,e,?,o,o,p,o,o,p,o,l
p,f,y,f,w,n,w,e,c,y,y,p,y,o,e,w,l
p,x,c,f,c,b,w,e,c,c,c,p,w,n,n,w,d
p,x,n,f,c,n,b,t,?,w,w,p,w,o,e,w,d
e,x,p,t,c,b,w,e,b,w,w,p,w,t,p,w,p
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
e,b,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,x,n,f,c,b,o,e,?,o,o,p,n,o,p,b,l
e,b,n,f,c,b,o,e,?,o,o,p,n,o,p,b,l
e,f,n,t,c,b,w,e,b,w,w,p,w,t,p,w,p
e,k,g,f,w,b,g,e,?,w,w,p,w,t,p,w,g
p,f,n,f,c,n,b,t,?,p,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,f,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,k,e,f,c,n,b,t,?,w,w,p,w,o,e,w,p
e,b,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,b,y,e,c,c,c,p,w,n,n,w,d
p,k,e,f,c,n,b,t,?,w,p,p,w,o,e,w,d
e,k,n,f,c,b,o,e,?,o,o,p,o,o,p,y,l
p,k,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
e,b,w,f,w,b,w,e,?,w,w,p,w,t,p,w,g
e,x,g,f,w,b,p,e,?,w,w,p,w,t,p,w,g
p,k,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,k,n,f,c,n,b,t,?,p,p,p,w,o,e,w,p
