class,cap-color,bruises?,gill-spacing,gill-color,stalk-shape,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,spore-print-color,habitat
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
e,g,f,w,p,e,w,w,w,t,w,g
p,n,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,p
e,n,f,c,o,e,o,o,n,o,y,l
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,d
p,c,f,c,w,e,c,c,w,n,w,d
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,d
e,g,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
e,g,f,w,w,e,w,w,w,t,w,g
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
e,g,f,w,p,e,w,w,w,t,w,g
e,n,f,c,y,e,o,o,n,o,o,l
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
e,w,f,w,g,e,w,w,w,t,w,g
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,l
e,g,f,w,w,e,w,w,w,t,w,g
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,l
e,n,f,c,n,e,o,o,o,o,o,l
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,p
p,n,f,c,w,e,c,c,w,n,w,d
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,p
e,w,f,w,g,e,w,w,w,t,w,g
p,n,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
e,g,f,w,w,e,w,w,w,t,w,g
p,e,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
e,n,f,c,n,e,o,o,o,o,y,l
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
e,c,t,c,w,e,w,w,w,t,w,p
e,n,f,c,n,e,o,o,n,o,y,l
e,g,f,w,w,e,w,w,w,t,w,g
e,g,f,w,g,e,w,w,w,t,w,g
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,p
e,n,f,c,o,e,o,o,n,o,o,l
p,e,f,c,b,t,w,w,w,o,w,d
p,y,f,w,y,e,y,y,y,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
e,g,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,d
e,g,f,w,w,e,w,w,w,t,w,g
p,n,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,l
e,g,f,w,p,e,w,w,w,t,w,g
p,n,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
e,n,f,c,o,e,o,o,n,o,n,l
e,p,t,c,w,e,w,w,w,t,w,p
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,l
e,w,f,w,w,e,w,w,w,t,w,g
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,d
e,w,f,w,p,e,w,w,w,t,w,g
e,w,f,w,p,e,w,w,w,t,w,g
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
e,n,t,c,w,e,w,w,w,t,w,p
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,w,e,c,c,w,n,w,d
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
e,w,f,w,w,e,w,w,w,t,w,g
p,n,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,l
e,w,f,w,g,e,w,w,w,t,w,g
p,n,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,d
e,n,f,c,w,e,n,n,w,t,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,d
e,n,f,c,w,e,n,n,w,t,w,d
p,n,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,p
e,w,f,w,w,e,w,w,w,t,w,g
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,d
e,n,f,c,w,e,n,n,w,t,w,p
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
e,n,f,c,n,e,o,o,n,o,n,l
e,g,f,w,p,e,w,w,w,t,w,g
p,e,f,c,y,e,c,c,w,n,w,d
p,e,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,d
e,n,f,c,y,e,o,o,o,o,o,l
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,d
e,w,f,w,p,e,w,w,w,t,w,g
e,g,f,w,w,e,w,w,w,t,w,g
e,n,f,c,y,e,o,o,o,o,o,l
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,p
e,w,f,w,w,e,w,w,w,t,w,g
e,w,f,w,g,e,w,w,w,t,w,g
e,w,f,w,p,e,w,w,w,t,w,g
p,e,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,p
e,g,f,w,w,e,w,w,w,t,w,g
e,w,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,w,w,w,o,w,d
e,w,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,d
e,g,f,w,p,e,w,w,w,t,w,g
e,w,f,w,w,e,w,w,w,t,w,g
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
e,w,f,w,g,e,w,w,w,t,w,g
e,w,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,p,w,w,o,w,d
e,g,t,c,w,e,w,w,w,t,w,p
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
e,n,f,c,y,e,o,o,n,o,b,l
e,n,f,c,n,e,o,o,o,o,n,l
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,l
e,w,f,w,g,e,w,w,w,t,w,g
e,n,f,c,o,e,o,o,n,o,n,l
p,c,f,c,w,e,c,c,w,n,w,d
e,g,f,w,g,e,w,w,w,t,w,g
e,n,f,c,n,e,o,o,o,o,o,l
e,n,f,c,y,e,o,o,o,o,b,l
p,e,f,c,b,t,w,p,w,o,w,p
e,w,f,w,p,e,w,w,w,t,w,g
e,g,f,w,g,e,w,w,w,t,w,g
e,n,f,c,o,e,o,o,o,o,n,l
p,n,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,p
e,g,f,w,p,e,w,w,w,t,w,g
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
e,g,f,w,w,e,w,w,w,t,w,g
e,n,f,c,y,e,o,o,n,o,y,l
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,p
e,n,f,c,o,e,o,o,n,o,o,l
p,n,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,d
e,p,t,c,w,e,w,w,w,t,w,p
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,w,e,c,c,w,n,w,d
p,n,f,c,b,t,w,w,w,o,w,l
e,g,f,w,g,e,w,w,w,t,w,g
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
e,c,t,c,w,e,w,w,w,t,w,p
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,l
p,n,f,c,b,t,p,w,w,o,w,p
e,n,f,c,y,e,o,o,n,o,n,l
p,e,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,l
e,g,f,w,w,e,w,w,w,t,w,g
p,e,f,c,b,t,p,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,l
e,g,f,w,g,e,w,w,w,t,w,g
e,n,f,c,n,e,o,o,n,o,n,l
p,n,f,c,w,e,c,c,w,n,w,d
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,w,w,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,l
e,g,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,w,p,w,o,w,p
p,c,f,c,y,e,c,c,w,n,w,d
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,l
e,w,f,w,p,e,w,w,w,t,w,g
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,d
e,w,f,w,w,e,w,w,w,t,w,g
p,n,f,c,w,e,c,c,w,n,w,d
p,e,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,w,p,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,l
e,g,t,c,w,e,w,w,w,t,w,p
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,p
e,w,f,w,w,e,w,w,w,t,w,g
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
e,w,f,w,w,e,w,w,w,t,w,g
p,n,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,l
e,n,f,c,n,e,o,o,n,o,y,l
p,n,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
e,n,f,c,o,e,o,o,o,o,b,l
e,g,f,w,p,e,w,w,w,t,w,g
e,n,f,c,n,e,o,o,o,o,n,l
e,g,f,w,p,e,w,w,w,t,w,g
p,e,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,w,p,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,p
e,w,f,w,p,e,w,w,w,t,w,g
p,n,f,c,b,t,p,p,w,o,w,d
e,g,f,w,p,e,w,w,w,t,w,g
p,n,f,c,b,t,w,w,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,l
p,c,f,c,w,e,c,c,w,n,w,d
p,n,f,c,b,t,w,p,w,o,w,d
p,e,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,p
p,e,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
e,g,f,w,w,e,w,w,w,t,w,g
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,p,w,o,w,l
p,n,f,c,b,t,w,p,w,o,w,p
e,g,f,w,g,e,w,w,w,t,w,g
p,n,f,c,b,t,w,p,w,o,w,l
p,e,f,c,b,t,w,w,w,o,w,d
p,n,f,c,b,t,p,w,w,o,w,d
e,g,f,w,w,e,w,w,w,t,w,g
p,n,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,p
p,e,f,c,b,t,p,w,w,o,w,d
p,n,f,c,y,e,c,c,w,n,w,d
e,g,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,l
e,g,f,w,p,e,w,w,w,t,w,g
p,n,f,c,b,t,p,p,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,l
e,n,f,c,y,e,o,o,o,o,y,l
p,n,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,w,w,w,o,w,l
e,n,f,c,n,e,o,o,n,o,b,l
p,n,f,c,b,t,p,w,w,o,w,l
p,n,f,c,b,t,p,p,w,o,w,d
p,n,f,c,b,t,p,p,w,o,w,p
p,n,f,c,b,t,p,w,w,o,w,p
e,c,t,c,w,e,w,w,w,t,w,p
e,n,f,c,n,e,o,o,n,o,n,l
e,w,f,w,g,e,w,w,w,t,w,g
p,e,f,c,b,t,p,p,w,o,w,p
e,g,f,w,w,e,w,w,w,t,w,g
p,e,f,c,b,t,p,w,w,o,w,p
p,n,f,c,b,t,w,w,w,o,w,d
e,n,f,c,o,e,o,o,o,o,y,l
p,e,f,c,b,t,w,w,w,o,w,p
p,n,f,c,b,t,p,p,w,o,w,d
p,e,f,c,b,t,w,w,w,o,w,l
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,p,p,w,o,w,p
p,e,f,c,b,t,w,w,w,o,w,d
e,n,f,c,w,e,n,n,w,t,w,d
